trace_start_lat,trace_start_lon,trace_end_lat,trace_end_lon,azimuth,dip,event_activity,Mw,rupture_centroid_lat,rupture_centroid_lon,depth,rupture_centroid_x,rupture_centroid_y,length,width,event_num,name
-32.8536610183,151.447429667,-32.8405694579,151.432900091,316.973146072,35.0,1.13527574816e-05,4.61773213501,-32.7528135729,151.560295298,10.7536736754,0.995029763986,15.3578376246,1.99005952797,1.99005952797,1605,0
-32.6539922253,151.690866101,-32.6662529197,151.721413681,115.521980702,35.0,4.49620281802e-06,5.01998760206,-32.791529486,151.631507139,11.3304843189,1.58111626162,16.1816085955,3.16223252323,3.16223252323,1606,0
-33.4801152378,151.496744706,-33.4796534925,151.475467939,271.488072366,35.0,1.15162061672e-05,4.61152406437,-33.3418422192,151.49039885,10.7447716678,0.987943336917,15.3451242402,1.97588667383,1.97588667383,1607,0
-32.4559082152,151.146013173,-32.4417463917,151.159620508,39.0090302256,35.0,1.09613746065e-05,4.63296847546,-32.5359950106,151.280458137,10.77552169,1.01263805009,15.3890398232,2.02527610019,2.02527610019,1608,0
-32.8204970005,151.667753674,-32.7994391066,151.665782089,355.500064163,35.0,8.16013910697e-06,4.76113593325,-32.7989175725,151.83380994,10.9593062744,1.17364829168,15.651511411,2.34729658335,2.34729658335,1609,0
-32.7862669044,151.537884368,-32.8163656242,151.554716652,154.838922697,35.0,3.29246812745e-06,5.15531191605,-32.8642873658,151.386701257,11.5245314134,1.84767661558,16.4587365668,3.69535323115,3.69535323115,1610,0
-32.8605370725,151.907439173,-32.8185997092,151.895515588,346.559659674,35.0,1.9583327407e-06,5.38094701074,-32.8041762971,152.077673785,11.8480788475,2.39576110395,16.9208101897,4.7915222079,4.7915222079,1611,0
-32.8221406244,151.459191145,-32.8184261315,151.48210862,79.0670303981,35.0,9.49212821619e-06,4.69546989966,-32.9573846734,151.50221245,10.8651450505,1.08819056016,15.5170352468,2.17638112033,2.17638112033,1612,0
-33.0601299728,151.883941424,-33.0769525752,151.897010074,146.958019442,35.0,9.04048810665e-06,4.71664161636,-33.1448908615,151.750285855,10.895504045,1.115040938,15.5603923844,2.230081876,2.230081876,1613,0
-32.9195301645,152.053155254,-32.931175646,152.004282969,254.17656779,35.0,1.99609311517e-06,5.37265269884,-32.7790018254,151.97938567,11.8361852928,2.37299243526,16.9038244333,4.74598487052,4.74598487052,1614,0
-32.7196194935,151.864924063,-32.70711434,151.8954585,64.0123794416,35.0,4.47023183774e-06,5.02250344819,-32.8443012891,151.956161209,11.3340918941,1.58570256403,16.1867607467,3.17140512806,3.17140512806,1615,0
-32.5425492005,151.683927926,-32.5477718691,151.725891083,98.4123196094,35.0,2.85685010802e-06,5.21694604093,-32.692800579,151.678965378,11.6129111178,1.98354941744,16.5849558653,3.96709883489,3.96709883489,1616,0
-32.878954356,151.815937854,-32.8983983675,151.768958043,243.797487769,35.0,1.87753327604e-06,5.39924585267,-32.7517529113,151.712328629,11.8743183088,2.44676878154,16.9582840242,4.89353756307,4.89353756307,1617,0
-33.3381879562,151.274075459,-33.3088707262,151.262115329,341.167247381,35.0,3.79465420125e-06,5.09366128983,-33.2760851917,151.434482361,11.4361280472,1.7210783807,16.3324834754,3.4421567614,3.4421567614,1618,0
-33.122240691,151.485347121,-33.1310992222,151.507064884,116.001194398,35.0,8.91675175069e-06,4.72262681983,-33.2526222439,151.422742956,10.9040864742,1.12275090616,15.5726493635,2.24550181232,2.24550181232,1619,0
-32.6198634092,151.232339454,-32.6022991836,151.279333602,66.0398155448,35.0,1.94634886013e-06,5.38361281045,-32.7502730279,151.329384219,11.8519014472,2.40312526605,16.9262694279,4.80625053211,4.80625053211,1620,0
-32.696687295,151.986843063,-32.7212777608,152.023517788,128.587054231,35.0,2.34223903051e-06,5.30320228186,-32.8268847216,151.893226246,11.736597486,2.19064066511,16.7615983056,4.38128133021,4.38128133021,1621,0
-32.6598296049,151.415566179,-32.6441790962,151.414334721,356.209327904,35.0,1.47995940664e-05,4.50258369211,-32.6430078312,151.576204235,10.5885575915,0.871488880822,15.1220274185,1.74297776164,1.74297776164,1622,0
-32.5027769873,151.311479521,-32.4773139917,151.352073033,53.325927428,35.0,2.00318117647e-06,5.37111326498,-32.6120261635,151.439613767,11.8339778353,2.36879041366,16.9006718573,4.73758082732,4.73758082732,1623,0
-33.2364917491,151.508908903,-33.2567797106,151.481522455,228.50147276,35.0,3.88361475081e-06,5.08359735358,-33.1366952438,151.379063646,11.4216969554,1.70125212674,16.3118737405,3.40250425348,3.40250425348,1624,0
-32.8397266305,151.62650085,-32.8540628144,151.642927566,136.122115314,35.0,9.20436909889e-06,4.70883946981,-32.9438503166,151.514565059,10.8843162265,1.10506987334,15.5444145236,2.21013974669,2.21013974669,1625,0
-32.9398481007,151.712373289,-32.9556576423,151.688466738,231.795652955,35.0,5.57192158788e-06,4.92682849945,-32.8346753391,151.594501129,11.1968996536,1.42031362771,15.990829922,2.84062725541,2.84062725541,1626,0
-32.5268492244,151.500081307,-32.5218321209,151.524759787,76.4239256227,35.0,7.97008879482e-06,4.77137033564,-32.6614345027,151.551744587,10.9739818045,1.1875589366,15.6724702401,2.37511787321,2.37511787321,1627,0
-32.9935356508,152.038201357,-33.0195320678,152.010459838,221.857468516,35.0,2.98861290098e-06,5.1973638287,-32.9071859497,151.892247559,11.584831379,1.93933090631,16.5448538423,3.87866181262,3.87866181262,1628,0
-33.1655416304,151.614560405,-33.1475332693,151.59623843,319.54720913,35.0,6.50073478902e-06,4.85987104708,-33.0639730994,151.734936299,11.1008866113,1.31493876232,15.853709087,2.62987752464,2.62987752464,1629,0
-32.8171761382,151.220186718,-32.8065855429,151.204243913,308.288734088,35.0,1.24630911442e-05,4.57720772445,-32.7039916243,151.313432246,10.6955640579,0.94967250961,15.2748484902,1.89934501922,1.89934501922,1630,0
-33.4096489395,151.652815848,-33.4367976022,151.618814927,226.304168944,35.0,2.35751414995e-06,5.30037918746,-33.3142042826,151.511166328,11.732549335,2.18353218657,16.7558169468,4.36706437315,4.36706437315,1631,0
-32.6934555805,151.437847937,-32.7154835214,151.437050017,181.74595169,35.0,7.49648910493e-06,4.79797558139,-32.7001575903,151.269347384,11.0121321596,1.2244971962,15.7269545938,2.4489943924,2.4489943924,1632,0
-32.549406691,151.439407856,-32.5664655532,151.430239153,204.384712971,35.0,1.03788471716e-05,4.65668437852,-32.5005810161,151.284799253,10.8095288979,1.04066798361,15.4376071494,2.08133596721,2.08133596721,1633,0
-33.0642782588,151.547813158,-33.0399445718,151.57315779,41.0895219722,35.0,3.49278097556e-06,5.12966214268,-33.1491441577,151.693386988,11.4877511494,1.79391175495,16.406208906,3.58782350989,3.58782350989,1634,0
-32.9720757572,151.197176214,-32.9627256718,151.179009548,301.493607059,35.0,1.13655364073e-05,4.61724355805,-32.8495628029,151.274027031,10.7529730848,0.994470222091,15.3568370776,1.98894044418,1.98894044418,1635,0
-32.8788648591,151.333383524,-32.8896692453,151.301033635,248.341791838,35.0,4.24838498877e-06,5.0446096299,-32.7485094144,151.253110539,11.3657908564,1.62657772007,16.2320315566,3.25315544014,3.25315544014,1636,0
-32.6565217842,151.826069157,-32.6802452462,151.834604319,163.157742895,35.0,5.92615585098e-06,4.90006042681,-32.7099336599,151.667213375,11.1585158143,1.37721015938,15.9360121184,2.75442031875,2.75442031875,1637,0
-33.4514378951,151.572026163,-33.4604224003,151.553723479,239.562929036,35.0,1.15754236442e-05,4.60929660099,-33.3369073709,151.479167228,10.7415776165,0.9854130396,15.3405626623,1.9708260792,1.9708260792,1638,0
-32.6557405517,151.535083621,-32.6925166084,151.559348263,150.972943166,35.0,2.05821039987e-06,5.35934372723,-32.747819327,151.389327373,11.8171010115,2.33690935945,16.8765692551,4.6738187189,4.6738187189,1639,0
-32.5883652321,151.46239928,-32.6123790929,151.48767083,138.47184733,35.0,3.5385031743e-06,5.124013906,-32.6981848901,151.343788335,11.4796519108,1.78228420106,16.3946419944,3.56456840211,3.56456840211,1640,0
-32.4923821468,151.596774431,-32.4903081813,151.61629378,82.8095323977,35.0,1.32615353726e-05,4.55023968752,-32.6272273836,151.626889157,10.6568934815,0.920640016712,15.2196211837,1.84128003342,1.84128003342,1641,0
-32.8483545397,151.825849062,-32.8803909823,151.797921983,216.239579579,35.0,2.30773203489e-06,5.30964811676,-32.7751342491,151.667080375,11.7458404336,2.20695797161,16.7747986027,4.41391594321,4.41391594321,1642,0
-32.8657124621,151.931449303,-32.8930876741,151.915425274,206.194560642,35.0,3.91173732942e-06,5.08046381103,-32.8146301403,151.766777366,11.41720364,1.69512570599,16.3054566211,3.39025141199,3.39025141199,1643,0
-32.6441354927,152.020895946,-32.6806477536,152.01673309,185.483507895,35.0,2.70612343596e-06,5.2404858931,-32.6480883554,151.841861258,11.6466658791,2.03804116083,16.6331626604,4.07608232165,4.07608232165,1644,0
-32.9880565254,151.478352627,-32.9539680514,151.486692258,11.594791339,35.0,3.00666992376e-06,5.19474774225,-33.0009268106,151.656370215,11.5810800651,1.93349866016,16.5394964109,3.86699732033,3.86699732033,1645,0
-32.8850354662,151.42667364,-32.8980309187,151.410754943,225.839452167,35.0,1.04636229323e-05,4.65315141454,-32.7919193271,151.30363942,10.8044628357,1.03644368942,15.4303720627,2.07288737885,2.07288737885,1646,0
-32.6745170883,151.961536275,-32.6949732083,151.969979058,160.853365528,35.0,7.76486774418e-06,4.78269943257,-32.7310710813,151.807142383,10.9902270621,1.20314984826,15.6956708724,2.40629969651,2.40629969651,1647,0
-32.6457024224,151.572814007,-32.661272695,151.560532412,213.611477439,35.0,1.04161896633e-05,4.65512461639,-32.5766026091,151.429406481,10.8072922909,1.03880088877,15.4344129436,2.07760177754,2.07760177754,1648,0
-33.2837318695,151.746913212,-33.3137601428,151.722661757,214.045791474,35.0,2.77222278454e-06,5.23000536693,-33.2150552191,151.586735819,11.6316374219,2.01359761341,16.6116997993,4.02719522682,4.02719522682,1649,0
-33.0059696616,151.153621969,-32.9680271219,151.132907229,335.379548348,35.0,2.09010258353e-06,5.35266589346,-32.9237798176,151.30761074,11.8075253913,2.31901176033,16.8628938521,4.63802352066,4.63802352066,1650,0
-32.6747868593,151.944415135,-32.6584143226,151.971914752,54.6945052841,35.0,4.53666224692e-06,5.01609704816,-32.7853768044,152.05821831,11.3249054938,1.57405001712,16.1736412075,3.14810003425,3.14810003425,1651,0
-32.4222925348,151.477988837,-32.4528700262,151.485213479,168.726137267,35.0,3.74525334764e-06,5.09935229466,-32.4663349891,151.310640543,11.4442886129,1.73239192872,16.344137971,3.46478385743,3.46478385743,1652,0
-32.7146162613,151.331893212,-32.6716480377,151.329605115,357.433829398,35.0,1.96808016825e-06,5.37879071043,-32.6863164055,151.511438944,11.8449868398,2.38982092559,16.9163943452,4.77964185118,4.77964185118,1653,0
-33.2175435413,151.455511789,-33.2195656029,151.423587788,265.677356304,35.0,5.0588265561e-06,4.96878370584,-33.0742935935,151.426536844,11.2570609481,1.49060254109,16.0767491548,2.98120508218,2.98120508218,1654,0
-32.9206675302,151.705967566,-32.9301822511,151.733150172,112.667169182,35.0,5.97295638268e-06,4.8966441522,-33.0576960168,151.653648182,11.1536170778,1.37180404917,15.9290159976,2.74360809834,2.74360809834,1655,0
-33.3771627356,151.412243162,-33.3789025043,151.387315114,265.230140454,35.0,8.31741543453e-06,4.75284510157,-33.2378268119,151.38579169,10.9474177101,1.16249891205,15.6345327817,2.32499782411,2.32499782411,1656,0
-32.7948209708,151.597859074,-32.7514771246,151.594426863,356.190384914,35.0,1.92944654398e-06,5.38740074475,-32.763024248,151.776958066,11.8573331218,2.41362822983,16.9340266632,4.82725645967,4.82725645967,1657,0
-33.0114936783,151.868664394,-33.0259886135,151.880890448,144.754818819,35.0,1.15582233263e-05,4.60994241395,-33.0984120791,151.74018589,10.7425036743,0.986145986002,15.3418852098,1.972291972,1.972291972,1658,0
-32.9267154883,151.286303544,-32.913899371,151.269538531,312.290622805,35.0,1.00365888911e-05,4.67124736017,-32.8173433412,151.389366806,10.8304113557,1.05826317604,15.4674303899,2.11652635209,2.11652635209,1659,0
-32.8555494009,151.235301737,-32.8291243317,151.267467931,45.6083189772,35.0,2.55168012815e-06,5.26600726408,-32.9496301371,151.376557854,11.6832620216,2.09881247243,16.6854273685,4.19762494485,4.19762494485,1660,0
-33.2010798393,151.483581478,-33.1850302699,151.482383554,356.425591432,35.0,1.40796206146e-05,4.52424254295,-33.1845462295,151.64574126,10.6196151077,0.893493249765,15.1663821484,1.78698649953,1.78698649953,1661,0
-32.7320237246,152.085042479,-32.7511962882,152.086321347,176.789060831,35.0,9.87379272413e-06,4.6783494895,-32.7494136285,151.920290562,10.8405953908,1.06695167386,15.4819746993,2.13390334772,2.13390334772,1662,0
-32.6175163702,151.567626253,-32.6148218393,151.599633717,84.283319915,35.0,4.97557920083e-06,4.97598985185,-32.7602542417,151.600782144,11.2673941369,1.50302059068,16.0915064779,3.00604118136,3.00604118136,1663,0
-32.9385063969,151.572836728,-32.9277753534,151.55277713,302.478117739,35.0,9.11669165791e-06,4.71299622907,-32.8150721884,151.652231629,10.8902767744,1.1103710211,15.5529270682,2.22074204221,2.22074204221,1664,0
-32.8821544443,151.587777237,-32.8959380543,151.565442684,233.721851143,35.0,6.70957057205e-06,4.84613877033,-32.7742399744,151.476389703,11.0811953354,1.29431322733,15.8255870305,2.58862645465,2.58862645465,1665,0
-32.804571351,151.518188424,-32.7897315418,151.510905605,337.570486153,35.0,1.41261870303e-05,4.52280854354,-32.7450879617,151.664509232,10.617558837,0.892019351557,15.1634454895,1.78403870311,1.78403870311,1666,0
-33.1427489256,151.588447417,-33.1278097787,151.555694212,298.541284511,35.0,3.72421696584e-06,5.10179852132,-33.0060350675,151.655893189,11.4477963578,1.73727777995,16.34914755,3.47455555989,3.47455555989,1667,0
-33.1627052459,151.527231339,-33.1577196514,151.507976658,287.162734252,35.0,1.27548197635e-05,4.5671591695,-33.0290539315,151.565918833,10.681155022,0.938749219842,15.2542702544,1.87749843968,1.87749843968,1668,0
-33.1252440482,151.571295973,-33.1462968064,151.569460144,184.176838477,35.0,8.17110920431e-06,4.76055248079,-33.1255126983,151.402658467,10.9584696379,1.17286018813,15.6503165703,2.34572037627,2.34572037627,1669,0
-33.047884099,151.576179858,-33.0305211758,151.575357603,357.726455734,35.0,1.205811357e-05,4.59155412557,-33.0337391994,151.739915369,10.7161359519,0.965488415264,15.3042281997,1.93097683053,1.93097683053,1670,0
-33.0779461746,151.236387504,-33.0484202025,151.251597026,23.3364446951,35.0,3.52103318184e-06,5.1261633777,-33.1216411458,151.405781567,11.4827341266,1.78670022949,16.3990438548,3.57340045897,3.57340045897,1671,0
-32.8072677462,151.291436162,-32.7938489883,151.274476405,313.235077067,35.0,9.48761421069e-06,4.69567647862,-32.698824073,151.396621939,10.8654412725,1.08844939837,15.5174582957,2.17689879673,2.17689879673,1672,0
-32.6268826035,151.256090665,-32.6335135975,151.224110056,256.189593697,35.0,4.71837465038e-06,4.99904107359,-32.489166455,151.199000013,11.300448231,1.543442807,16.1387126164,3.08688561399,3.08688561399,1673,0
-32.6643288361,151.69913144,-32.6644011169,151.718387744,90.2558599886,35.0,1.38969510406e-05,4.52991396805,-32.800948371,151.708033966,10.6277475972,0.899346374747,15.1779965471,1.79869274949,1.79869274949,1674,0
-32.9708378358,151.941366693,-32.9609538239,151.910041003,290.580982309,35.0,4.60542403616e-06,5.00956387228,-32.8297533024,151.986541581,11.3155373045,1.56225506178,16.1602620466,3.12451012356,3.12451012356,1675,0
-33.0985282249,151.70566464,-33.1199031828,151.71324462,163.463640173,35.0,7.32333644419e-06,4.80812450886,-33.1495502445,151.547195905,11.0266851238,1.23888860596,15.7477383805,2.47777721192,2.47777721192,1676,0
-32.9337506454,151.862694363,-32.9727793612,151.851896215,193.075095752,35.0,2.26790464478e-06,5.31720870507,-32.9190834337,151.681968289,11.7566818718,2.22625217553,16.7902817812,4.45250435106,4.45250435106,1677,0
-33.2315763556,151.411434135,-33.2188860522,151.394366367,311.597766531,35.0,9.96475310902e-06,4.67436695263,-33.1210990922,151.513280691,10.8348846676,1.06207082912,15.4738189413,2.12414165824,2.12414165824,1678,0
-32.5839021946,151.306646106,-32.5768257701,151.33047091,70.5563570266,35.0,8.05666687531e-06,4.7666780886,-32.7132736175,151.374322115,10.9672533987,1.18116086347,15.6628610807,2.36232172694,2.36232172694,1679,0
-32.5433187615,151.967808686,-32.5504369187,152.012730138,100.663403468,35.0,2.46036898451e-06,5.28183325188,-32.6947214677,151.957190923,11.7059555559,2.13740406137,16.7178370941,4.27480812275,4.27480812275,1680,0
-32.7641228555,151.990578697,-32.7744406539,151.975041038,231.734359606,35.0,1.31174307527e-05,4.55498471532,-32.6616797665,151.881993813,10.6636975719,0.925683157582,15.2293384318,1.85136631516,1.85136631516,1681,0
-32.9803818766,151.324633924,-32.9571094052,151.338460837,26.4776277439,35.0,5.38611263709e-06,4.94155806418,-33.0330239431,151.485477709,11.2180209818,1.44460474301,16.0209943047,2.88920948602,2.88920948602,1682,0
-32.5871281987,151.654924285,-32.6114570038,151.644533801,199.798777987,35.0,5.4455701527e-06,4.93679013831,-32.550489146,151.488899709,11.2111840569,1.43669663144,16.0112301641,2.87339326289,2.87339326289,1683,0
-32.9912627837,152.020466516,-32.9863756687,151.995983358,283.366227392,35.0,8.14673652506e-06,4.76184982459,-32.851775762,152.04698688,10.9603299525,1.17461330712,15.6529733749,2.34922661425,2.34922661425,1684,0
-32.7539037603,151.441663936,-32.7724862501,151.442949416,176.67104837,35.0,1.05083459426e-05,4.65129913389,-32.7712561716,151.277486075,10.8018067744,1.03423581074,15.4265788141,2.06847162149,2.06847162149,1685,0
-32.7007046775,151.684234259,-32.6993552256,151.715401264,87.0498465447,35.0,5.29607820482e-06,4.94887910603,-32.8441443982,151.708657862,11.2285189245,1.45683228505,16.0359869207,2.9136645701,2.9136645701,1686,0
-33.0800010933,151.798520304,-33.0750222653,151.78024821,287.988914689,35.0,1.40088394152e-05,4.52643133859,-32.9476647358,151.839626964,10.6227537117,0.89574764209,15.1708645394,1.79149528418,1.79149528418,1687,0
-32.8451066984,151.423943776,-32.8354232752,151.409112689,307.81744674,35.0,1.45975961739e-05,4.50855215033,-32.7326783386,151.515797125,10.5971160089,0.877497887271,15.1342501054,1.75499577454,1.75499577454,1688,0
-32.7997091752,151.604640766,-32.7969678794,151.579872017,277.489124188,35.0,8.23074866573e-06,4.75739415527,-32.6587625104,151.614050656,10.9539407852,1.16860322896,15.6438486983,2.33720645792,2.33720645792,1689,0
-33.3744082578,151.651173507,-33.3964377447,151.642736693,197.741635071,35.0,6.80574735717e-06,4.83995767235,-33.3420610774,151.48472133,11.072332005,1.28513526328,15.8129288829,2.57027052656,2.57027052656,1690,0
-32.6771356618,151.08414092,-32.660186134,151.070596399,326.04823905,35.0,8.72037363141e-06,4.73229840251,-32.5902960373,151.21551218,10.9179549541,1.13532239736,15.5924556053,2.27064479471,2.27064479471,1691,0
-32.7919311825,151.712085943,-32.7824752594,151.674969742,286.833911084,35.0,3.41502080552e-06,5.13944014164,-32.6457199867,151.744366994,11.5017722239,1.81422052154,16.4262330756,3.62844104309,3.62844104309,1692,0
-32.7379007108,151.466021106,-32.7239808859,151.489367658,54.6369082644,35.0,6.29408333857e-06,4.87390100653,-32.8474953958,151.576154557,11.1210047466,1.33635089114,15.8824407619,2.67270178228,2.67270178228,1693,0
-32.7395200999,151.882347462,-32.7590724238,151.908466368,131.706223669,35.0,4.21562811866e-06,5.0479712029,-32.8583933021,151.779666978,11.3706111541,1.63288502348,16.2389156551,3.26577004696,3.26577004696,1694,0
-33.0924503543,151.409437422,-33.0691741471,151.429730562,36.1220338952,35.0,4.38483041847e-06,5.03088069367,-33.1667723224,151.56029368,11.3461043706,1.60107011485,16.2039163412,3.2021402297,3.2021402297,1695,0
-32.5760125372,151.218790985,-32.5442186809,151.227676388,13.2492674469,35.0,3.41263183916e-06,5.1397440572,-32.5939948748,151.394019242,11.5022080209,1.81485542061,16.4268554582,3.62971084122,3.62971084122,1696,0
-32.3816036846,151.348399998,-32.4048582758,151.388551357,124.483522355,35.0,2.15816242275e-06,5.33874936907,-32.5181029065,151.266759558,11.7875699151,2.28215264194,16.8343944786,4.56430528389,4.56430528389,1697,0
-33.0032485135,151.456203433,-32.9847694021,151.431196293,311.346314244,35.0,4.65302625353e-06,5.0050979926,-32.8848965034,151.55803452,11.3091334961,1.55424328833,16.1511164604,3.10848657667,3.10848657667,1698,0
-33.1154031036,151.368018326,-33.0992541882,151.334936535,300.195996045,35.0,3.53173781826e-06,5.12484503968,-32.979801007,151.439943569,11.4808437075,1.78399044581,16.3963440566,3.56798089162,3.56798089162,1699,0
-32.552811469,151.687301697,-32.5322075008,151.709539366,42.2658994032,35.0,4.69686151059e-06,5.00102574057,-32.6402118181,151.826083799,11.3032941265,1.54697350149,16.1427769764,3.09394700297,3.09394700297,1700,0
-32.8907627825,151.386474068,-32.8837217729,151.404825048,65.4132752208,35.0,1.27137082047e-05,4.56856125592,-33.0120908811,151.463772847,10.6831655313,0.940265783464,15.2571415593,1.88053156693,1.88053156693,1701,0
-32.7251230977,152.081293171,-32.7535178666,152.109742689,139.907729113,35.0,2.64280219961e-06,5.25076883594,-32.8358392463,151.959065491,11.6614110134,2.06231225399,16.6542208945,4.12462450799,4.12462450799,1702,0
-32.7452667398,151.405935399,-32.72947775,151.37985924,305.71191166,35.0,4.9761639994e-06,4.97593881058,-32.6197965718,151.493250109,11.2673209468,1.50293227063,16.0914019515,3.00586454126,3.00586454126,1703,0
-32.8799912988,151.754557626,-32.8920706178,151.741555531,222.139985916,35.0,1.37200464353e-05,4.5354779143,-32.7943214029,151.627485267,10.6357259683,0.905125835731,15.1893908419,1.81025167146,1.81025167146,1704,0
-33.1358229324,151.342648526,-33.1082814179,151.319340562,324.645721138,35.0,3.19283875746e-06,5.16865650889,-33.0362089303,151.47532684,11.5436667735,1.87628263323,16.486064693,3.75256526645,3.75256526645,1705,0
-32.6573659662,151.660518908,-32.6337121476,151.674156039,25.8784677966,35.0,5.26772496398e-06,4.95121040384,-32.7085420063,151.821686154,11.2318618682,1.46074768347,16.0407611391,2.92149536694,2.92149536694,1706,0
-32.5882218409,151.16939993,-32.5466097683,151.165627621,355.630551827,35.0,2.09046140403e-06,5.35259134191,-32.5558547121,151.347025437,11.8074184887,2.3188127266,16.8627411795,4.6376254532,4.6376254532,1707,0
-32.4295978682,151.402669849,-32.4231292828,151.430206747,74.4255536169,35.0,6.27259714847e-06,4.87538609925,-32.5640660707,151.461978738,11.1231342821,1.33863770649,15.8854820537,2.67727541297,2.67727541297,1708,0
-33.2241763284,151.613301686,-33.2417101324,151.591226477,226.515521362,35.0,5.60832469634e-06,4.92400034619,-33.1285733266,151.484059938,11.1928442484,1.41569656215,15.9850382032,2.83139312429,2.83139312429,1709,0
-33.2486977571,151.547097103,-33.220447008,151.514019553,315.563392524,35.0,2.32582253686e-06,5.30625692109,-33.1289301541,151.659212478,11.7409776588,2.19835823635,16.7678538406,4.39671647269,4.39671647269,1710,0
-32.9313358369,152.096178419,-32.9370610849,152.047990467,261.956167737,35.0,2.17493379182e-06,5.33538745461,-32.7842598153,152.046880329,11.7827491278,2.27333653533,16.8275096808,4.54667307065,4.54667307065,1711,0
-32.7190922823,151.371062896,-32.707749651,151.410150107,70.9430888414,35.0,3.01694131487e-06,5.19326663312,-32.8540748423,151.448444788,11.5789562419,1.93020448717,16.536463277,3.86040897433,3.86040897433,1712,0
-32.8395129085,151.645689966,-32.8516725492,151.620015149,240.623550996,35.0,5.92551850346e-06,4.90010713692,-32.7206257326,151.54923641,11.1585827939,1.3772842236,15.9361077751,2.7545684472,2.7545684472,1713,0
-32.5933184726,151.982645062,-32.6154899963,151.994883466,155.076327444,35.0,6.09127256575e-06,4.88812546226,-32.6647443622,151.834517972,11.1414017782,1.35841583494,15.9115707419,2.71683166988,2.71683166988,1714,0
-32.8180113932,151.282664897,-32.7846440268,151.286510715,5.53264032271,35.0,3.2397341073e-06,5.16232412745,-32.8156198646,151.460153358,11.5345865115,1.86265347966,16.473096735,3.72530695931,3.72530695931,1715,0
-32.8735858711,151.943984503,-32.8947288374,151.983948543,122.247986286,35.0,2.31891115971e-06,5.30754938493,-33.0117936108,151.867937189,11.7428309758,2.20163183712,16.7705006515,4.40326367425,4.40326367425,1716,0
-32.5704949343,151.429869657,-32.5805248428,151.457258686,113.519005657,35.0,5.76337415275e-06,4.91215668106,-32.7072072627,151.375448313,11.1758611303,1.39652381087,15.9607837969,2.79304762175,2.79304762175,1717,0
-33.070145805,151.733877237,-33.0923533782,151.705791204,226.694930647,35.0,3.47301459326e-06,5.13212688736,-32.97377911,151.599092022,11.4912854481,1.79900946394,16.4112564076,3.59801892787,3.59801892787,1718,0
-32.373484845,151.394205328,-32.3784736359,151.426853714,100.271435357,35.0,4.65133957398e-06,5.00525544893,-32.5189945893,151.379793945,11.3093592792,1.55452506444,16.1514389121,3.10905012889,3.10905012889,1719,0
-32.9880045454,151.978437126,-33.0100908891,151.958535511,217.106366717,35.0,4.74724008646e-06,4.9963922993,-32.9114603319,151.830567327,11.2966500447,1.53874322576,16.1332882442,3.07748645153,3.07748645153,1720,0
-33.1979137688,151.428562166,-33.2045417629,151.406656285,250.14757153,35.0,9.55821854175e-06,4.69245653941,-33.0699427706,151.361044826,10.8608240694,1.08442188609,15.5108642463,2.16884377217,2.16884377217,1721,0
-33.175254245,151.340727866,-33.1664176819,151.363444144,65.042444139,35.0,8.30151990863e-06,4.75367588178,-33.298405076,151.423119547,10.948609,1.16361134054,15.63623412,2.32722268109,2.32722268109,1722,0
-32.3564334816,151.118429821,-32.342305211,151.135822144,46.0905839633,35.0,8.77302416904e-06,4.72968416973,-32.4504223571,151.242403317,10.9142062982,1.13191050155,15.58710197,2.26382100309,2.26382100309,1723,0
-33.0071911234,151.963940337,-33.0221952335,151.915511955,249.751817949,35.0,1.93713493488e-06,5.38567362214,-32.8717531697,151.876946074,11.8548565298,2.40883368339,16.9304897232,4.81766736679,4.81766736679,1724,0
-33.3006321297,151.702629556,-33.3163383174,151.706650843,167.926232032,35.0,1.41136007495e-05,4.52319566774,-33.3370288796,151.544915583,10.6181139503,0.892417007132,15.1642382735,1.78483401426,1.78483401426,1725,0
-32.8890384322,151.591277942,-32.8755247733,151.608241136,46.477404387,35.0,9.45471378495e-06,4.69718510921,-32.9835547811,151.714420378,10.8676045599,1.09034154181,15.5205477903,2.18068308363,2.18068308363,1726,0
-32.9406588235,151.425088952,-32.9262597696,151.440427379,41.7686013363,35.0,9.76863394637e-06,4.68299965966,-33.0263208976,151.55677075,10.8472634609,1.0726791376,15.4914976903,2.14535827521,2.14535827521,1727,0
-32.7585369965,151.673313053,-32.7245898777,151.657644563,338.770893245,35.0,2.74514622559e-06,5.23426801259,-32.6874062218,151.831128333,11.6377498047,2.0235037363,16.6204291866,4.04700747259,4.04700747259,1728,0
-32.7686246305,152.031609048,-32.7927792706,152.007859573,219.608337762,35.0,3.70393666694e-06,5.1041699434,-32.6868773621,151.885019244,11.4511968374,1.74202737746,16.3540039381,3.48405475492,3.48405475492,1729,0
-32.8343578935,151.621039164,-32.8478204316,151.641054682,128.713804115,35.0,7.85802695693e-06,4.77751998121,-32.951223923,151.525845413,10.982800034,1.19599673744,15.685063977,2.39199347489,2.39199347489,1730,0
-32.9207835577,151.487463806,-32.9149865515,151.50712041,70.6163138367,35.0,1.19342890617e-05,4.59603694281,-33.0478772867,151.551855535,10.7225640478,0.970484214535,15.313408472,1.94096842907,1.94096842907,1731,0
