-38.394773,145.165889,21124.338190
-38.383569,144.810879,182708.918000
-38.377831,145.030688,149180.498600
-38.373410,144.893525,208883.118700
-38.369661,144.889690,241238.861200
-38.364991,144.923394,205179.467300
-38.359058,144.917052,124005.319600
-38.350490,144.932212,138146.076000
-38.341051,144.955417,170755.140600
-38.327800,144.719593,151620.597400
-38.307207,144.997300,128642.590800
-38.279969,145.000446,182992.576100
-38.252652,145.064034,156905.420500
-38.239283,145.045602,177339.214200
-38.228325,145.173483,153376.794900
-38.219755,145.064360,257837.807200
-38.200098,145.106699,72706.300100
-38.185829,145.090211,115778.285600
-38.172152,145.141017,166863.735300
-38.163772,145.184884,73255.063440
-38.157764,145.190858,62214.885460
-38.152261,145.185801,106902.642400
-38.145756,145.310322,26052.899030
-38.139043,145.168523,146222.015800
-38.125613,145.132537,127029.792100
-38.115808,145.153967,172759.938900
-38.109625,145.289905,20951.111450
-38.105135,145.277751,20034.905330
-38.099760,145.260522,60176.943530
-38.093314,145.291064,115889.597000
-38.083927,145.133413,277691.162600
-38.073246,145.291025,112461.582900
-38.066042,145.340483,87003.936020
-38.059623,145.351546,22804.893110
-38.054290,145.284868,133292.353400
-38.048613,145.339785,48172.450090
-38.043121,145.270192,151314.049200
-38.037951,145.355022,18907.553970
-38.032690,145.323177,32587.824050
-38.027238,145.128714,206452.913400
-38.020983,145.319539,137561.058500
-38.013472,145.302339,90977.020160
-38.004994,145.319437,167351.888900
-38.000228,145.265495,135661.731400
-37.995714,145.248588,237479.646800
-37.991225,145.236419,110968.207100
-37.987502,145.223778,338236.506200
-37.984537,145.051920,114341.471700
-37.981945,145.130366,271110.101900
-37.979581,145.150146,133589.602100
-37.977028,145.030895,145916.834000
-37.974138,145.200739,172045.684400
-37.971134,145.036052,232201.580600
-37.968339,145.155050,143187.799900
-37.965199,145.201947,158996.653600
-37.962081,145.265596,169180.113800
-37.959066,145.180738,119780.044400
-37.955636,145.178393,163381.938100
-37.951952,145.147345,189869.450300
-37.947513,145.196347,143963.957200
-37.942903,144.671370,13951.270240
-37.939166,145.018726,118593.840900
-37.936291,145.164135,147803.783000
-37.933608,145.153393,171596.002400
-37.930892,145.046021,159539.813300
-37.928216,145.198548,91634.407440
-37.925754,145.073758,172500.580900
-37.923466,145.117514,122080.114700
-37.921096,145.172215,175265.761100
-37.918917,145.188048,223070.784800
-37.917009,144.989079,196326.862900
-37.915081,145.202327,62181.485020
-37.913176,144.629889,22105.498940
-37.911314,145.126651,126374.100500
-37.909390,144.986716,242872.976700
-37.907708,145.107964,167498.355300
-37.905981,145.326503,9973.904552
-37.904222,145.033318,164263.740400
-37.902393,145.157506,113145.332400
-37.900646,144.627437,1840.331950
-37.898993,145.013930,126917.382800
-37.897438,144.731351,8660.634492
-37.896037,144.639601,16872.155840
-37.894684,145.039340,275824.628600
-37.893323,144.746363,12855.645180
-37.891943,144.990899,361098.951900
-37.890647,144.735842,35901.218980
-37.889413,144.610797,9808.171804
-37.888201,145.106919,92845.993430
-37.886932,144.685864,6364.199651
-37.885604,145.051256,107959.299700
-37.884227,145.151353,41316.471220
-37.882952,145.028915,122720.893100
-37.881777,145.145706,18663.634670
-37.880638,145.019346,116405.600800
-37.879511,144.676181,8559.710328
-37.878355,144.757132,3928.793825
-37.877248,144.760053,9863.292226
-37.875958,145.179324,159986.355300
-37.874674,145.033956,148168.588000
-37.873313,145.133931,115507.965600
-37.871962,144.784506,4657.811848
-37.870715,145.275778,18494.727340
-37.869554,145.056321,146528.725500
-37.868346,145.138974,179351.898500
-37.867159,144.810437,59996.207070
-37.866090,145.082872,59883.779140
-37.865023,145.297078,14363.891410
-37.863959,145.079801,97941.904010
-37.862883,145.325091,115447.164500
-37.861764,144.682230,5135.025842
-37.860577,144.772867,5889.526037
-37.859382,145.234759,17130.430790
-37.858163,145.142615,17853.314000
-37.857008,144.823393,6502.727529
-37.855868,145.283501,21824.003820
-37.854744,145.178175,14565.797410
-37.853601,145.000065,65360.097260
-37.852356,145.161644,13947.771270
-37.851124,145.168467,23775.091430
-37.849747,145.020290,79181.557920
-37.848338,145.288154,7614.872027
-37.846956,145.061252,43251.774100
-37.845756,145.186158,19902.995880
-37.844515,144.959601,77020.544520
-37.843279,145.195027,15402.194800
-37.842019,145.095575,21051.941710
-37.840719,144.947995,76118.433710
-37.839315,145.082781,117784.389900
-37.837953,144.961383,42824.409970
-37.836618,144.922758,158643.901800
-37.835422,144.855093,9296.930097
-37.834202,144.863809,13132.343990
-37.832925,144.847713,17347.047600
-37.831445,144.838176,8427.392443
-37.829835,145.141883,13448.070020
-37.828326,145.112293,44242.421660
-37.826761,145.044443,167476.291600
-37.825122,144.870001,11141.479020
-37.823488,145.124209,38061.690920
-37.821976,145.223539,10719.496650
-37.820516,144.990395,56726.272210
-37.819008,144.845015,16391.763680
-37.817349,145.098686,19338.624420
-37.815898,144.991725,12041.268870
-37.814531,145.072779,94248.948640
-37.813205,145.043161,30442.330110
-37.811850,145.004150,41337.913140
-37.810503,145.347245,8138.905307
-37.809133,145.193861,11145.925540
-37.807822,145.303987,6146.606535
-37.806508,145.231736,12921.823690
-37.805281,145.189099,9450.559937
-37.803917,145.184638,8262.292758
-37.802463,145.119013,14774.484410
-37.801047,144.981201,22575.434810
-37.799640,144.974311,51227.438060
-37.798269,145.031525,55328.083230
-37.797042,145.179326,6313.501582
-37.795945,144.853463,5335.199669
-37.794868,144.765306,3021.149598
-37.793785,145.230699,11219.798190
-37.792712,144.974455,12935.141460
-37.791656,144.820941,6990.821675
-37.790525,145.296882,7931.948482
-37.789332,145.230623,47383.078840
-37.788110,144.927053,8361.478974
-37.786774,145.180338,17915.924680
-37.785476,145.080994,15815.705820
-37.784248,144.905808,5526.199143
-37.782950,144.854283,5371.293696
-37.781744,145.003448,19995.393090
-37.780555,145.259129,8093.994668
-37.779232,144.882333,6107.030444
-37.777860,145.100459,9541.834989
-37.776561,145.307819,100545.423700
-37.775301,144.800145,11633.681570
-37.774111,145.090164,9905.497835
-37.772905,144.954208,22757.729950
-37.771730,144.954490,22638.373160
-37.770606,145.039010,20002.654180
-37.769446,145.050995,20027.607740
-37.768196,144.904706,69604.438730
-37.766906,145.125477,10188.705340
-37.765508,145.178244,9131.744045
-37.764146,145.042234,48755.448180
-37.762935,144.919021,41836.574930
-37.761650,144.768631,3286.093062
-37.760438,144.992227,109597.965600
-37.759282,144.949158,3878.987479
-37.758130,145.326117,11883.282170
-37.756985,144.969516,21493.390200
-37.755660,144.976094,120037.465400
-37.754379,144.976273,10838.574250
-37.753127,144.852615,16917.923650
-37.751812,145.045704,15053.353810
-37.750551,144.808187,3459.071701
-37.749251,144.974665,12922.224140
-37.747852,145.082250,5552.711522
-37.746506,144.968588,7131.447498
-37.745213,144.918280,22202.534990
-37.743903,144.954111,8040.616553
-37.742572,144.762917,2757.330128
-37.741176,144.924385,8585.546100
-37.739720,145.282420,8396.845975
-37.738328,145.047192,5594.671366
-37.736978,144.963360,142650.079900
-37.735630,145.271405,6259.959995
-37.734106,144.913417,6406.255029
-37.732413,145.080482,62299.189170
-37.730676,144.922773,8989.045397
-37.728918,144.806454,4787.656764
-37.727143,144.794435,6049.739063
-37.725366,144.984438,5003.080838
-37.723651,144.950608,12940.096160
-37.721956,144.992166,4214.553185
-37.720381,145.134876,7713.642790
-37.718928,144.989536,4616.646266
-37.717458,144.835868,20193.442820
-37.715799,144.897516,6902.863004
-37.714093,145.080024,6470.286797
-37.712559,144.927215,13938.657210
-37.710968,144.761013,6088.987899
-37.709371,145.033036,7464.093571
-37.707857,144.917392,5700.020934
-37.706475,144.995420,5156.319643
-37.705109,145.005149,6385.279667
-37.703619,144.547666,1487.723026
-37.701931,145.007531,21434.615500
-37.700342,144.745583,2068.216137
-37.698842,145.026940,6753.023226
-37.697345,145.068763,4379.224609
-37.695828,145.102430,5373.312247
-37.693919,145.108172,5046.407844
-37.691598,144.884704,5431.418225
-37.689132,145.058747,4894.804250
-37.686292,144.733285,2951.091104
-37.683899,144.900141,28809.862850
-37.681519,144.906195,3061.371335
-37.679029,144.990410,2806.395945
-37.676725,144.592810,2124.971031
-37.674666,145.030543,3807.797069
-37.672521,144.943806,4424.895769
-37.670246,145.158932,76377.438210
-37.667825,144.604911,5778.955823
-37.664177,145.080385,2997.653035
-37.660706,145.087797,3609.206960
-37.657124,145.037126,5720.082402
-37.652552,145.096902,8658.823249
-37.647145,145.124157,6347.635844
-37.641815,144.904091,2918.046235
-37.636808,145.069901,6519.869810
-37.628864,145.357386,3502.245550
-37.620078,145.067524,40633.590220
-37.607568,144.931765,2978.506428
-37.593118,145.135658,2906.835988
-37.585352,144.698314,1799.654003
-37.577988,144.758134,1971.899923
-37.568617,144.749259,4143.895865
-37.516416,144.894821,2476.417510
-38.193782,145.495296,15279.937080
-38.075425,145.671440,3909.287835
-38.061493,145.479032,36025.562300
-37.996577,145.529151,13943.933230
-37.920635,145.374726,12762.603160
-37.860794,145.368198,74658.236870
-37.785066,145.537091,4347.168697
-37.773759,145.456935,3723.331287
-37.745447,145.480124,4137.146335
-37.650466,145.371623,3338.085726
